car_id,brand_id,series_id,spec_id,guide_price,car_year,car_age,mileage,city_id,sale_price,brand_name,series_name,spec_name
车源号：HC-63034026,10021,2273,16269,14.3900,2012,6.0,8.53,130100,6.65,长安福特,福克斯,2012款 两厢 1.6L 自动 风尚型
车源号：HC-63136556,10021,2273,103210,9.9800,2013,6.0,4.14,130100,5.14,长安福特,福克斯,2013款 三厢 经典款 1.8L 手动 基本型
车源号：HC-63201052,10021,2273,16269,14.3900,2012,7.0,6.6,130100,5.53,长安福特,福克斯,2012款 两厢 1.6L 自动 风尚型
车源号：HC-63527634,10021,2273,115847,12.4800,2015,4.0,2.78,130100,8.1,长安福特,福克斯,2015款 三厢 1.6L 自动舒适型
车源号：HC-63701066,10021,2273,11325,10.4800,2011,9.0,9.14,130100,3,长安福特,福克斯,2011款 三厢 1.8手动经典型
车源号：HC-63905720,10021,2273,6989,11.8900,2009,10.0,9.06,130100,4,长安福特,福克斯,2009款 两厢 1.8MT 舒适型
车源号：HC-63916225,10021,2273,16271,13.2900,2012,5.0,7.52,130100,5.53,长安福特,福克斯,2012款 三厢 1.6L 手动 风尚型
车源号：HC-63943857,10021,2273,16269,14.3900,2012,5.0,6.84,130100,7,长安福特,福克斯,2012款 两厢 1.6L 自动 风尚型
车源号：HC-63992828,10021,2273,100180,9.9800,2012,7.0,3.77,130100,4,长安福特,福克斯,2012款 三厢 经典款 1.8L 手动 基本型
车源号：HC-64024831,10021,2273,103215,9.9800,2013,7.0,4.7,130100,3.8,长安福特,福克斯,2013款 两厢 经典款 1.8L 手动 基本型
车源号：HC-64029158,10021,2273,115855,11.3800,2015,4.0,1.56,130100,6.11,长安福特,福克斯,2015款 两厢 1.6L 手动舒适型
车源号：HC-64113990,10021,2273,120513,14.9800,2017,3.0,3.36,130100,9.5,长安福特,福克斯,2017款 三厢 Ecoboost180 手自一体 精英版
车源号：HC-64165007,10021,2273,6990,13.4900,2009,10.0,10.31,130100,2.8,长安福特,福克斯,2009款 两厢 1.8AT 时尚型
车源号：HC-64218569,10021,2273,16269,14.3900,2012,6.0,9.62,130100,7,长安福特,福克斯,2012款 两厢 1.6L 自动 风尚型
车源号：HC-64649459,10021,2273,120503,13.8800,2017,3.0,2.82,130100,8.9,长安福特,福克斯,2017款 两厢 1.6L 双离合 风尚型智行版
车源号：HC-64706051,10021,2273,16266,11.9900,2012,6.0,4.14,130100,5.3,长安福特,福克斯,2012款 两厢 1.6L 手动 舒适型
车源号：HC-64992739,10021,2273,115854,12.4800,2015,2.0,1.34,130100,7.5,长安福特,福克斯,2015款 两厢 1.6L 自动舒适型
车源号：HC-65140582,10021,2273,16272,14.3900,2012,6.0,5.77,130100,7,长安福特,福克斯,2012款 三厢 1.6L 自动 风尚型
车源号：HC-65669278,10021,2273,6989,11.8900,2009,10.0,5.61,130100,3,长安福特,福克斯,2009款 两厢 1.8MT 舒适型
车源号：HC-65682881,10021,2273,115845,13.6800,2015,3.0,2.19,130100,7.87,长安福特,福克斯,2015款 三厢 1.6L 自动风尚型
车源号：HC-65697494,10021,2273,108109,13.9800,2007,11.0,11.62,130100,3.55,长安福特,福克斯,2007款 两厢 1.8手自一体时尚型
车源号：HC-65707629,10021,2273,16265,11.9900,2012,5.0,6.82,130100,5,长安福特,福克斯,2012款 三厢 1.6L 手动 舒适型
车源号：HC-65974413,10021,2273,108109,13.9800,2007,11.0,11.59,130100,3,长安福特,福克斯,2007款 两厢 1.8手自一体时尚型
车源号：HC-66052387,10021,2273,7013,11.8900,2009,10.0,11.72,130100,2.7,长安福特,福克斯,2009款 三厢 1.8MT 舒适型
车源号：HC-66062693,10021,2273,16269,14.3900,2012,6.0,4.8,130100,7.1,长安福特,福克斯,2012款 两厢 1.6L 自动 风尚型
车源号：HC-66181628,10021,2273,6989,11.8900,2009,9.0,6.08,130100,9,长安福特,福克斯,2009款 两厢 1.8MT 舒适型
车源号：HC-66363714,10021,2273,103217,11.2800,2013,7.0,1.87,130100,6.9,长安福特,福克斯,2013款 两厢 经典款 1.8L 手动 时尚型
车源号：HC-66553609,10021,2273,115853,12.5800,2015,6.0,8.27,130100,10,长安福特,福克斯,2015款 两厢 1.6L 手动风尚型
车源号：HC-66638986,10021,2273,16269,14.3900,2012,7.0,2.85,130100,6.55,长安福特,福克斯,2012款 两厢 1.6L 自动 风尚型
车源号：HC-67045850,10021,2273,11333,14.2800,2011,9.0,9.11,130100,4,长安福特,福克斯,2011款 两厢 2.0手动运动型
车源号：HC-67047387,10021,2273,50000703,0.0000,2007,11.0,11.9,130100,2.5,长安福特,福克斯,2007款 三厢 1.8L 自动时尚精英型
车源号：HC-67274662,10021,2273,11332,12.7800,2011,9.0,5.47,130100,4.5,长安福特,福克斯,2011款 两厢 1.8自动时尚型
车源号：HC-67324832,10021,2273,115850,13.9800,2015,4.0,3.88,130100,8.3,长安福特,福克斯,2015款 两厢 Ecoboost125 自动 超能风尚型
车源号：HC-67395950,10021,2273,120504,12.7800,2017,3.0,1.53,130100,6.64,长安福特,福克斯,2017款 两厢 1.6L 手动 风尚型智行版
车源号：HC-67554225,10021,2273,7014,13.4900,2009,9.0,4.77,130100,6,长安福特,福克斯,2009款 三厢 1.8AT 时尚型
车源号：HC-67591237,10021,2273,108108,12.3800,2007,12.0,6.76,130100,1.89,长安福特,福克斯,2007款 两厢 1.8手动舒适型
车源号：HC-67599370,10021,2273,7013,11.8900,2009,10.0,6.93,130100,3.28,长安福特,福克斯,2009款 三厢 1.8MT 舒适型
车源号：HC-67727026,10021,2273,16272,14.3900,2012,6.0,5.2,130100,6,长安福特,福克斯,2012款 三厢 1.6L 自动 风尚型
车源号：HC-67861818,10021,2273,100184,11.2800,2012,7.0,4.65,130100,4.2,长安福特,福克斯,2012款 两厢 经典款 1.8L 手动 时尚型
车源号：HC-68075871,10021,2273,103216,10.9800,2013,6.0,4.6,130100,6.78,长安福特,福克斯,2013款 两厢 经典款 1.8L 自动 基本型
车源号：HC-68188713,10021,2273,11332,12.7800,2011,9.0,9.54,130100,3.5,长安福特,福克斯,2011款 两厢 1.8自动时尚型
车源号：HC-68245058,10021,2273,11326,11.4800,2011,9.0,8.61,130100,4.37,长安福特,福克斯,2011款 三厢 1.8手动舒适型
车源号：HC-68387255,10021,2273,6989,11.8900,2009,9.0,7.46,130100,3.4,长安福特,福克斯,2009款 两厢 1.8MT 舒适型
车源号：HC-68489776,10021,2273,103212,10.9800,2013,6.0,5.09,130100,5,长安福特,福克斯,2013款 三厢 经典款 1.8L 自动 基本型
车源号：HC-68797516,10021,2273,16265,11.9900,2012,7.0,4.13,130100,4.33,长安福特,福克斯,2012款 三厢 1.6L 手动 舒适型
车源号：HC-69137675,10021,2273,100187,12.3800,2012,7.0,4.83,130100,6,长安福特,福克斯,2012款 经典款 1.8L 自动 时尚型
车源号：HC-69144165,10021,2273,100182,9.9800,2012,5.0,7.55,130100,4.5,长安福特,福克斯,2012款 两厢 经典款 1.8L 手动 基本型
车源号：HC-69172651,10021,2273,103215,9.9800,2013,4.0,5.63,130100,5.2,长安福特,福克斯,2013款 两厢 经典款 1.8L 手动 基本型
车源号：HC-69326095,10021,2273,16267,13.0900,2012,6.0,3.27,130100,7.5,长安福特,福克斯,2012款 两厢 1.6L 自动 舒适型
车源号：HC-69490477,10021,2273,100185,10.9800,2012,8.0,6.55,130100,4.3,长安福特,福克斯,2012款 两厢 经典款 1.8L 自动 基本型
车源号：HC-69508326,10021,2273,16265,11.9900,2012,6.0,6.92,130100,4.88,长安福特,福克斯,2012款 三厢 1.6L 手动 舒适型
车源号：HC-69551665,10021,2273,16266,11.9900,2012,6.0,6.98,130100,6,长安福特,福克斯,2012款 两厢 1.6L 手动 舒适型
车源号：HC-69578281,10021,2273,6989,11.8900,2009,9.0,13.51,130100,3.5,长安福特,福克斯,2009款 两厢 1.8MT 舒适型
车源号：HC-69595284,10021,2273,16267,13.0900,2012,5.0,1.53,130100,7,长安福特,福克斯,2012款 两厢 1.6L 自动 舒适型
车源号：HC-69628361,10021,2273,11332,12.7800,2011,9.0,6.04,130100,4.3,长安福特,福克斯,2011款 两厢 1.8自动时尚型
车源号：HC-69653816,10021,2273,16266,11.9900,2012,6.0,5.54,130100,5.03,长安福特,福克斯,2012款 两厢 1.6L 手动 舒适型
车源号：HC-69677405,10021,2273,11326,11.4800,2011,8.0,9.61,130100,4.2,长安福特,福克斯,2011款 三厢 1.8手动舒适型
车源号：HC-69860997,10021,2273,123899,15.3300,2017,3.0,1.02,130100,9.95,长安福特,福克斯,2017款 两厢 1.5T 手自一体 CTCC 限量版
车源号：HC-70201463,10021,2273,6990,13.4900,2009,10.0,9.68,130100,4,长安福特,福克斯,2009款 两厢 1.8AT 时尚型
车源号：HC-70208060,10021,2273,103212,10.9800,2013,7.0,1.77,130100,7.3,长安福特,福克斯,2013款 三厢 经典款 1.8L 自动 基本型
车源号：HC-70399456,10021,2273,115854,12.4800,2015,4.0,4.5,130100,7.1,长安福特,福克斯,2015款 两厢 1.6L 自动舒适型
车源号：HC-70641367,10021,2273,103216,10.9800,2013,7.0,9.43,130100,4.6,长安福特,福克斯,2013款 两厢 经典款 1.8L 自动 基本型
车源号：HC-70653244,10021,2273,103218,12.3800,2013,7.0,6.08,130100,6,长安福特,福克斯,2013款 两厢 经典款 1.8L 自动 时尚型
车源号：HC-70701541,10021,2273,103216,10.9800,2013,7.0,3.81,130100,4.94,长安福特,福克斯,2013款 两厢 经典款 1.8L 自动 基本型
车源号：HC-70709315,10021,2273,100182,9.9800,2012,7.0,8.15,130100,3.89,长安福特,福克斯,2012款 两厢 经典款 1.8L 手动 基本型
车源号：HC-70710741,10021,2273,103215,9.9800,2013,4.0,6.02,130100,5.5,长安福特,福克斯,2013款 两厢 经典款 1.8L 手动 基本型
车源号：HC-70773960,10021,2273,16274,16.9900,2012,8.0,8.91,130100,7.77,��安福特,福克斯,2012款 三厢 2.0L 自动 旗舰型
车源号：HC-71104510,10021,2273,127039,12.6800,2018,2.0,0.55,130100,8.55,长安福特,福克斯,2018款 三厢 1.6L 双离合 舒适版
车源号：HC-71126855,10021,2273,115848,11.3800,2015,5.0,3.87,130100,6.6,长安福特,福克斯,2015款 三厢 1.6L 手动舒适型
车源号：HC-71194883,10021,2273,115855,11.3800,2015,3.0,1.09,130100,7.12,长安福特,福克斯,2015款 两厢 1.6L 手动舒适型
车源号：HC-71301295,10021,2273,103215,9.9800,2013,6.0,3.99,130100,5.7,长安福特,福克斯,2013款 两厢 经典款 1.8L 手动 基本型
车源号：HC-71466369,10021,2273,100184,11.2800,2012,8.0,6.21,130100,3.81,长安福特,福克斯,2012款 两厢 经典款 1.8L 手动 时尚型
车源号：HC-71474056,10021,2273,11327,12.7800,2011,9.0,9.47,130100,5,长安福特,福克斯,2011款 三厢 1.8自动时尚型
车源号：HC-71510144,10021,2273,11332,12.7800,2011,9.0,3.34,130100,3.95,长安福特,福克斯,2011款 两厢 1.8自动时尚型
车源号：HC-71547839,10021,2273,7013,11.8900,2009,11.0,10.56,130100,3.3,长安福特,福克斯,2009款 三厢 1.8MT 舒适型
车源号：HC-71750673,10021,2273,16271,13.2900,2012,8.0,9.22,130100,5,长安福特,福克斯,2012款 三厢 1.6L 手动 风尚型
车源号：HC-71754507,10021,2273,100182,9.9800,2012,6.0,5.76,130100,4.6,长安福特,福克斯,2012款 两厢 经典款 1.8L 手动 基本型
车源号：HC-71766961,10021,2273,115846,12.5800,2015,4.0,1.36,130100,8.2,长安福特,福克斯,2015款 三厢 1.6L 手动风尚型
车源号：HC-71820882,10021,2273,103212,10.9800,2013,6.0,3.57,130100,5,长安福特,福克斯,2013款 三厢 经典款 1.8L 自动 基本型
车源号：HC-72002888,10021,2273,127042,12.2800,2018,2.0,0.32,130100,9.5,长安福特,福克斯,2018款 两厢 1.6L 双离合 风尚版
车源号：HC-72011383,10021,2273,100185,10.9800,2012,8.0,4.62,130100,4.5,长安福特,福克斯,2012款 两厢 经典款 1.8L 自动 基本型
车源号：HC-72019934,10021,2273,100182,9.9800,2012,8.0,9.06,130100,4.3,长安福特,福克斯,2012款 两厢 经典款 1.8L 手动 基本型
车源号：HC-72053750,10021,2273,115848,11.3800,2015,4.0,8.21,130100,6.45,长安福特,福克斯,2015款 三厢 1.6L 手动舒适型
车源号：HC-72057693,10021,2273,16270,13.0900,2012,6.0,12.2,130100,6.46,长安福特,福克斯,2012款 三厢 1.6L 自动 舒适型
车源号：HC-72117450,10021,2273,103215,9.9800,2013,6.0,4.84,130100,5.3,长安福特,福克斯,2013款 两厢 经典款 1.8L 手动 基本型
车源号：HC-72302018,10021,2273,100185,10.9800,2012,8.0,9.28,130100,4.5,长安福特,福克斯,2012款 两厢 经典款 1.8L 自动 基本型
车源号：HC-72359470,10021,2273,103217,11.2800,2013,6.0,3.82,130100,5,长安福特,福克斯,2013款 两厢 经典款 1.8L 手动 时尚型
车源号：HC-72367179,10021,2273,16270,13.0900,2012,7.0,3.97,130100,5.98,长安福特,福克斯,2012款 三厢 1.6L 自动 舒适型
车源号：HC-72468508,10021,2273,127046,12.2800,2018,2.0,0.48,130100,11.5,长安福特,福克斯,2018款 两厢 EcoBoost125 手自一体 超能风尚版
车源号：HC-72568590,10021,2273,16266,11.9900,2012,6.0,4.82,130100,6.65,长安福特,福克斯,2012款 两厢 1.6L 手动 舒适型
车源号：HC-72636791,10021,2273,16272,14.3900,2012,6.0,6.92,130100,6.54,长安福特,福克斯,2012款 三厢 1.6L 自动 风尚型
车源号：HC-72692953,10021,2273,115852,13.6800,2015,4.0,4.54,130100,7.5,长安福特,福克斯,2015款 两厢 1.6L 自动风尚型
车源号：HC-72866071,10021,2273,115855,11.3800,2015,5.0,1.89,130100,5.97,长安福特,福克斯,2015款 两厢 1.6L 手动舒适型
车源号：HC-72926096,10021,2273,103216,10.9800,2013,6.0,6.99,130100,5,长安福特,福克斯,2013款 两厢 经典款 1.8L 自动 基本型
车源号：HC-73077448,10021,2273,115855,11.3800,2015,4.0,4.3,130100,6.5,长安福特,福克斯,2015款 两厢 1.6L 手动舒适型
车源号：HC-73163537,10021,2273,120516,13.8800,2017,3.0,4.18,130100,8.5,长安福特,福克斯,2017款 三厢 1.6L 双离合 超能风尚型智行版
车源号：HC-73450439,10021,2273,6991,14.7900,2009,11.0,9.99,130100,3,长安福特,福克斯,2009款 两厢 2.0MT 运动型
车源号：HC-73479193,10021,2273,115850,13.9800,2015,4.0,3.63,130100,8.9,长安福特,福克斯,2015款 两厢 Ecoboost125 自动 超能风尚型
车源号：HC-73513837,10021,2273,100195,11.2800,2012,8.0,12.42,130100,3.45,长安福特,福克斯,2012款 三厢 经典款 1.8L 手动 时尚型
车源号：HC-73540962,10021,2273,16271,13.2900,2012,6.0,7.59,130100,6,长安福特,福克斯,2012款 三厢 1.6L 手动 风尚型
车源号：HC-73547840,10021,2273,100180,9.9800,2012,8.0,8.79,130100,3.99,长安福特,福克斯,2012款 三厢 经典款 1.8L 手动 基本型
车源号：HC-73574408,10021,2273,115854,12.4800,2015,4.0,4.8,130100,7.28,长安福特,福克斯,2015款 两厢 1.6L 自动舒适型
车源号：HC-73690220,10021,2273,120503,13.8800,2017,3.0,1.67,130100,8.16,长安福特,福克斯,2017款 两厢 1.6L 双离合 风尚型智行版
车源号：HC-73729544,10021,2273,127041,12.7800,2018,2.0,1.8,130100,8.5,长安福特,福克斯,2018款 三厢 1.6L 手动 风尚版
车源号：HC-73765416,10021,2273,115854,12.4800,2015,3.0,2.28,130100,8.8,长安福特,福克斯,2015款 两厢 1.6L 自动舒适型
车源号：HC-73863366,10021,2273,103215,9.9800,2013,4.0,4.63,130100,4.77,长安福特,福克斯,2013款 两厢 经典款 1.8L 手动 基本型
车源号：HC-73868717,10021,2273,103215,9.9800,2013,7.0,1.71,130100,4.76,长安福特,福克斯,2013款 两厢 经典款 1.8L 手动 基本型
车源号：HC-73900162,10021,2273,16266,11.9900,2012,7.0,7.88,130100,5.3,长安福特,福克斯,2012款 两厢 1.6L 手动 舒适型
车源号：HC-74042872,10021,2273,120514,14.1800,2017,3.0,1.65,130100,9.8,长安福特,福克斯,2017款 三厢 Ecoboost125 手自一体 超能风尚版
车源号：HC-74077122,10021,2273,16266,11.9900,2012,5.0,5.73,130100,5.4,长安福特,福克斯,2012款 两厢 1.6L 手动 舒适型
车源号：HC-74101418,10021,2273,11505,12.3800,2007,12.0,8.89,130100,2.2,长安福特,福克斯,2007款 三厢 1.8MT 舒适型
车源号：HC-74101509,10021,2273,115852,13.6800,2015,4.0,2.55,130100,8,长安福特,福克斯,2015款 两厢 1.6L 自动风尚型
车源号：HC-74207635,10021,2273,16266,11.9900,2012,5.0,3.19,130100,6.5,长安福特,福克斯,2012款 两厢 1.6L 手动 舒适型
车源号：HC-74252058,10021,2273,104151,10.5300,2013,6.0,5.36,130100,6,长安福特,福克斯,2013款 两厢 经典款 1.8L 手动 百万纪念款
车源号：HC-74274873,10021,2273,11330,10.4800,2011,9.0,7.15,130100,3,长安福特,福克斯,2011款 两厢 1.8手动经典型
车源号：HC-74325669,10021,2273,16272,14.3900,2012,7.0,12.18,130100,6,长安福特,福克斯,2012款 三厢 1.6L 自动 风尚型
车源号：HC-74329660,10021,2273,127037,11.5800,2018,2.0,1.11,130100,8.13,长安福特,福克斯,2018款 三厢 1.6L 手动 舒适版
车源号：HC-74408205,10021,2273,11326,11.4800,2011,10.0,8.34,130100,3.6,长安福特,福克斯,2011款 三厢 1.8手动舒适型
车源号：HC-74471032,10021,2273,16266,11.9900,2012,6.0,6.24,130100,6.5,长安福特,福克斯,2012款 两厢 1.6L 手动 舒适型
车源号：HC-74554847,10021,2273,120517,12.7800,2017,4.0,2.44,130100,7.02,长安福特,福克斯,2017款 三厢 1.6L 手动 风尚型智行版
车源号：HC-74561806,10021,2273,6989,11.8900,2009,10.0,1.08,130100,4.5,长安福特,福克斯,2009款 两厢 1.8MT 舒适型
车源号：HC-74582963,10021,2273,120516,13.8800,2017,4.0,6.05,130100,7.3,长安福特,福克斯,2017款 三厢 1.6L 双离合 超能风尚型智行版
车源号：HC-74635811,10021,2273,11325,10.4800,2011,9.0,8.93,130100,3.68,长安福特,福克斯,2011款 三厢 1.8手动经典型
车源号：HC-74675160,10021,2273,16266,11.9900,2012,6.0,4.75,130100,4.96,长安福特,福克斯,2012款 两厢 1.6L 手动 舒适型
车源号：HC-74686901,10021,2273,120513,14.9800,2017,4.0,1.56,130100,8.87,长安福特,福克斯,2017款 三厢 Ecoboost180 手自一体 精英版
车源号：HC-74734886,10021,2273,103218,12.3800,2013,6.0,5.46,130100,6,长安福特,福克斯,2013款 两厢 经典款 1.8L 自动 时尚型
车源号：HC-74762480,10021,2273,6989,11.8900,2009,10.0,11.31,130100,2.8,长安福特,福克斯,2009款 两厢 1.8MT 舒适型
车源号：HC-74796409,10021,2273,6989,11.8900,2009,10.0,5.61,130100,3.3,长安福特,福克斯,2009款 两厢 1.8MT 舒适型
车源号：HC-74804670,10021,2273,7013,11.8900,2009,10.0,11.46,130100,5,长安福特,福克斯,2009款 三厢 1.8MT 舒适型
车源号：HC-74818337,10021,2273,16272,14.3900,2012,7.0,6.26,130100,5.62,长安福特,福克斯,2012款 三厢 1.6L 自动 风尚型
车源号：HC-74870297,10021,2273,115845,13.6800,2015,4.0,3.18,130100,7.8,长安福特,福克斯,2015款 三厢 1.6L 自动风尚型
车源号：HC-74903817,10021,2273,100184,11.2800,2012,8.0,11.32,130100,4.3,长安福特,福克斯,2012款 两厢 经典款 1.8L 手动 时尚型
车源号：HC-74946477,10021,2273,16265,11.9900,2012,7.0,7.73,130100,4.9,长安福特,福克斯,2012款 三厢 1.6L 手动 舒适型
车源号：HC-75006557,10021,2273,130531,12.0800,2019,1.0,0.19,130100,10.5,长安福特,福克斯,2019款 两厢 1.5L 手自一体 锋跃版
车源号：HC-75050780,10021,2273,120505,12.6800,2017,3.0,2.88,130100,8.34,长安福特,福克斯,2017款 两厢 1.6L 双离合 舒适型智行版
车源号：HC-75153364,10021,2273,16268,13.2900,2012,8.0,4.61,130100,5.6,长安福特,福克斯,2012款 两厢 1.6L 手动 风尚型
车源号：HC-75387624,10021,2273,127041,12.7800,2018,2.0,0.54,130100,8.5,长安福特,福克斯,2018款 三厢 1.6L 手动 风尚版
车源号：HC-75392934,10021,2273,104147,10.5300,2013,6.0,5.37,130100,5.8,长安福特,福克斯,2013款 三厢 经典款 1.8L 手动 百万纪念款
车源号：HC-75421193,10021,2273,104148,11.5300,2013,6.0,4.22,130100,5.21,长安福特,福克斯,2013款 三厢 经典款 1.8L 自动 百万纪念款
车源号：HC-75484849,10021,2273,120516,13.8800,2017,4.0,1.74,130100,8,长安福特,福克斯,2017款 三厢 1.6L 双离合 超能风尚型智行版
车源号：HC-75485203,10021,2273,120499,16.5800,2017,2.0,2.4,130100,10.8,长安福特,福克斯,2017款 两厢 Ecoboost180 手自一体 运动版
车源号：HC-75588643,10021,2273,16265,11.9900,2012,6.0,8.28,130100,4.8,长安福特,福克斯,2012款 三厢 1.6L 手动 舒适型
